,year,month,day,hour,nltk Sentiment,emoji senitment,sentiment,open,high,low,close,volume,return
16444,2020,12,29,19,0.11422169811320748,0.18867924528301888,0.3490566037735849,19.37,19.37,18.9,19.23,18624.0,0.009448818897637823
17044,2020,12,29,20,0.06478095238095243,0.14285714285714285,0.25396825396825395,19.24,19.24,19.01,19.05,4983.0,-0.013975155279503104
17638,2020,12,29,21,0.05829600000000003,0.21333333333333335,0.32,,,,,,
17639,2020,12,29,22,0.11707058823529415,0.08235294117647059,0.32941176470588235,,,,,,
17640,2020,12,29,23,0.13390348837209298,0.13953488372093023,0.3372093023255814,,,,,,
17641,2020,12,30,0,0.08044712643678165,0.16091954022988506,0.3333333333333333,,,,,,
17642,2020,12,30,1,0.08129500000000003,0.125,0.2875,,,,,,
17643,2020,12,30,2,0.0988652173913044,0.06521739130434782,0.2391304347826087,,,,,,
17644,2020,12,30,3,0.01518695652173916,0.11594202898550725,0.08695652173913043,,,,,,
17645,2020,12,30,4,0.08340000000000006,0.08235294117647059,0.23529411764705882,,,,,,
17646,2020,12,30,5,0.0471909090909091,0.15151515151515152,0.19696969696969696,,,,,,
17647,2020,12,30,6,0.16054848484848483,0.21212121212121213,0.24242424242424243,19.32,19.32,19.32,19.32,100.0,-0.013782542113323082
17709,2020,12,30,7,0.03872916666666669,0.041666666666666664,0.041666666666666664,19.34,19.6,19.34,19.59,1625.0,0.015025906735751215
17732,2020,12,30,8,-0.06739999999999997,0.0,-0.23076923076923078,19.39,19.5,19.3,19.3,2314.0,0.013655462184874123
17758,2020,12,30,9,0.1336421052631579,0.21052631578947367,0.47368421052631576,19.32,19.58,19.02,19.04,16194.0,-0.039838628340897575
17776,2020,12,30,10,0.09683000000000001,0.4,0.6,19.02,20.0,19.02,19.83,809746.0,0.018489984591679498
17785,2020,12,30,11,0.08385294117647057,0.23529411764705882,0.23529411764705882,19.81,19.84,19.41,19.47,942178.0,0.010903426791277092
17830,2020,12,30,12,0.15524615384615387,0.07692307692307693,0.3076923076923077,19.47,19.52,19.2,19.26,789229.0,0.012618296529968598
17842,2020,12,30,13,-0.03093333333333333,0.13333333333333333,0.13333333333333333,19.25,19.32,19.0,19.02,753961.0,-0.012973533990659036
17878,2020,12,30,14,0.102185,0.2,0.25,19.03,19.28,19.03,19.27,477057.0,0.013144058885383723
17958,2020,12,30,15,-0.04236071428571429,0.14285714285714285,0.07142857142857142,19.26,19.5,19.02,19.02,593901.0,-0.012461059190031263
18138,2020,12,30,16,0.05442820512820512,0.05128205128205128,0.1794871794871795,19.02,19.42,18.85,19.26,1384365.0,0.0015600624024960652
18386,2020,12,30,17,0.03208823529411766,0.13725490196078433,0.1568627450980392,19.3,19.3,19.0,19.23,6529.0,0.0010411244143675447
18545,2020,12,30,18,0.05863396226415092,0.09433962264150944,0.18867924528301888,19.26,19.4,19.21,19.21,10553.0,0.0031331592689296532
18905,2020,12,30,19,0.1911722222222223,0.08333333333333333,0.4166666666666667,19.21,19.22,19.1,19.15,7658.0,-0.009824198552223384
19060,2020,12,30,20,0.28432580645161293,0.22580645161290322,0.6774193548387096,19.16,19.35,19.16,19.34,1522.0,-0.023232323232323267
19090,2020,12,30,21,-0.006067741935483862,0.12903225806451613,0.1935483870967742,,,,,,
19091,2020,12,30,22,0.10041388888888887,0.05555555555555555,0.2222222222222222,,,,,,
19092,2020,12,30,23,0.08116666666666668,0.047619047619047616,0.14285714285714285,,,,,,
19093,2020,12,31,0,0.0832230769230769,0.15384615384615385,0.3076923076923077,,,,,,
19094,2020,12,31,1,0.06145454545454547,0.22727272727272727,0.45454545454545453,,,,,,
19095,2020,12,31,2,0.07267,0.1,0.2,,,,,,
19096,2020,12,31,3,0.10274871794871793,0.20512820512820512,0.358974358974359,,,,,,
19097,2020,12,31,4,0.11627575757575759,0.12121212121212122,0.30303030303030304,,,,,,
19098,2020,12,31,5,0.07479805194805193,0.14285714285714285,0.22077922077922077,19.8,19.8,19.8,19.8,421.0,0.0
19722,2020,12,31,6,0.16928192771084347,0.08433734939759036,0.3614457831325301,19.8,19.8,19.8,19.8,527.0,0.01278772378516635
20986,2020,12,31,7,0.10231913043478258,0.09565217391304348,0.25217391304347825,19.52,19.56,19.52,19.55,385.0,0.012953367875647714
21749,2020,12,31,8,0.1699637931034483,0.1724137931034483,0.39655172413793105,19.52,19.55,19.27,19.3,3682.0,-0.0030991735537189147
21914,2020,12,31,9,0.05970493827160494,0.13580246913580246,0.25925925925925924,19.4,19.5,19.3,19.36,10620.0,-0.005138746145940454
22388,2020,12,31,10,0.071848,0.0,0.04,19.35,19.63,18.96,19.46,1000439.0,0.021522309711285992
22436,2020,12,31,11,-0.020915384615384627,0.0,0.0,19.44,19.49,18.96,19.05,705388.0,-0.01652039235931857
22448,2020,12,31,12,0.20609375000000002,0.5,0.6875,19.04,19.46,19.03,19.37,921032.0,-0.0177484787018255
22487,2020,12,31,13,0.009673076923076916,0.23076923076923078,0.23076923076923078,19.37,19.8,19.34,19.72,767556.0,0.013360739979444869
22620,2020,12,31,14,0.019936363636363637,0.09090909090909091,0.22727272727272727,19.73,19.75,19.33,19.46,372734.0,0.02474986835176418
22732,2020,12,31,15,-0.021309302325581404,0.18604651162790697,0.20930232558139536,19.46,19.47,18.91,18.99,796981.0,0.009569377990430672
22852,2020,12,31,16,0.0842891304347826,0.10869565217391304,0.2608695652173913,18.98,19.04,18.8,18.81,1082268.0,0.0005319148936169249
23185,2020,12,31,17,0.13871025641025642,0.1794871794871795,0.5641025641025641,18.83,18.96,18.29,18.8,994483.0,-0.015706806282722585
23515,2020,12,31,18,-0.01848,0.14285714285714285,0.1,18.8,19.1,18.65,19.1,15527.0,0.012188659247482692
24019,2020,12,31,19,0.109475,0.15789473684210525,0.2236842105263158,18.8,18.95,18.8,18.87,3923.0,-0.0005296610169490679
24238,2020,12,31,20,0.07673333333333326,0.19298245614035087,0.2631578947368421,18.95,18.95,18.88,18.88,542.0,-0.026804123711340225
24508,2020,12,31,21,0.05955000000000001,0.075,0.175,,,,,,
24509,2020,12,31,22,0.12407241379310348,0.1896551724137931,0.3448275862068966,,,,,,
24510,2020,12,31,23,0.13116422018348622,0.1926605504587156,0.3302752293577982,,,,,,
24511,2021,1,1,0,0.1170082191780822,0.1780821917808219,0.3561643835616438,,,,,,
24512,2021,1,1,1,0.10094193548387093,0.1774193548387097,0.3387096774193548,,,,,,
24513,2021,1,1,2,0.09053617021276598,0.1276595744680851,0.3191489361702128,,,,,,
24514,2021,1,1,3,0.18312881355932203,0.1864406779661017,0.4576271186440678,,,,,,
24515,2021,1,1,4,0.13926785714285714,0.125,0.3392857142857143,,,,,,
24516,2021,1,1,5,0.06109000000000003,0.05,0.275,,,,,,
24517,2021,1,1,6,0.14051590909090914,0.11363636363636363,0.4318181818181818,,,,,,
24518,2021,1,1,7,0.17695937499999997,0.03125,0.3125,,,,,,
24519,2021,1,1,8,0.13526799999999994,0.04,0.28,,,,,,
24520,2021,1,1,9,-0.06335555555555557,0.1111111111111111,-0.1111111111111111,,,,,,
24521,2021,1,1,10,-0.10343333333333332,0.5,0.5,,,,,,
24522,2021,1,1,11,0.1299625,0.0,0.25,,,,,,
24523,2021,1,1,12,0.08965555555555554,0.0,0.1111111111111111,,,,,,
24524,2021,1,1,13,-0.06116666666666667,0.1111111111111111,-0.2222222222222222,,,,,,
24525,2021,1,1,14,0.023400000000000004,0.16666666666666666,0.16666666666666666,,,,,,
24526,2021,1,1,15,0.11945454545454547,0.2727272727272727,0.45454545454545453,,,,,,
24527,2021,1,1,16,0.08739062499999997,0.09375,0.1875,,,,,,
24528,2021,1,1,17,0.15043225806451613,0.12903225806451613,0.2903225806451613,,,,,,
24529,2021,1,1,18,0.07916666666666668,0.1,0.26666666666666666,,,,,,
24530,2021,1,1,19,0.15306530612244904,0.10204081632653061,0.3877551020408163,,,,,,
24531,2021,1,1,20,0.18251875,0.1875,0.421875,,,,,,
24532,2021,1,1,21,0.01895423728813555,0.13559322033898305,0.15254237288135594,,,,,,
24533,2021,1,1,22,0.0340404255319149,0.0851063829787234,0.1276595744680851,,,,,,
24534,2021,1,1,23,0.05671627906976744,0.11627906976744186,0.09302325581395349,,,,,,
24535,2021,1,2,0,0.055199999999999985,0.08571428571428572,0.17142857142857143,,,,,,
24536,2021,1,2,1,0.127505,0.05,0.15,,,,,,
24537,2021,1,2,2,0.15393999999999997,0.03333333333333333,0.26666666666666666,,,,,,
24538,2021,1,2,3,-0.004331249999999995,0.1875,0.1875,,,,,,
24539,2021,1,2,4,0.20298484848484843,0.09090909090909091,0.24242424242424243,,,,,,
24540,2021,1,2,5,0.20016976744186052,0.13953488372093023,0.4186046511627907,,,,,,
24541,2021,1,2,6,0.16691290322580646,0.0967741935483871,0.3870967741935484,,,,,,
24542,2021,1,2,7,-0.047261111111111115,0.05555555555555555,-0.1111111111111111,,,,,,
24543,2021,1,2,8,0.056103703703703725,0.07407407407407407,0.14814814814814814,,,,,,
24544,2021,1,2,9,-0.028772727272727273,0.09090909090909091,0.18181818181818182,,,,,,
24545,2021,1,2,10,0.10516315789473686,0.05263157894736842,0.21052631578947367,,,,,,
24546,2021,1,2,11,0.090225,0.25,0.3333333333333333,,,,,,
24547,2021,1,2,12,0.03802,0.0,0.2,,,,,,
24548,2021,1,2,13,-0.13405,0.25,-0.08333333333333333,,,,,,
24549,2021,1,2,14,0.06788095238095239,0.2857142857142857,0.3333333333333333,,,,,,
24550,2021,1,2,15,0.05048076923076924,0.23076923076923078,0.34615384615384615,,,,,,
24551,2021,1,2,16,0.09218888888888893,0.2222222222222222,0.3888888888888889,,,,,,
24552,2021,1,2,17,0.1348804347826087,0.13043478260869565,0.34782608695652173,,,,,,
24553,2021,1,2,18,0.1997741935483871,0.22580645161290322,0.4838709677419355,,,,,,
24554,2021,1,2,19,0.10124545454545453,0.15151515151515152,0.3333333333333333,,,,,,
24555,2021,1,2,20,0.09403684210526313,0.21052631578947367,0.2631578947368421,,,,,,
24556,2021,1,2,21,0.21962162162162155,0.43243243243243246,0.6756756756756757,,,,,,
24557,2021,1,2,22,0.06132812500000003,0.125,0.28125,,,,,,
24558,2021,1,2,23,0.06041351351351354,0.1891891891891892,0.2972972972972973,,,,,,
24559,2021,1,3,0,0.013600000000000003,0.20689655172413793,0.20689655172413793,,,,,,
24560,2021,1,3,1,0.045774193548387125,0.0967741935483871,0.25806451612903225,,,,,,
24561,2021,1,3,2,-0.07048,0.06666666666666667,-0.06666666666666667,,,,,,
24562,2021,1,3,3,0.19006363636363635,0.18181818181818182,0.36363636363636365,,,,,,
24563,2021,1,3,4,0.1435111111111111,0.2222222222222222,0.4444444444444444,,,,,,
24564,2021,1,3,5,0.36341999999999997,0.3,0.5,,,,,,
24565,2021,1,3,6,0.40155454545454544,0.09090909090909091,0.6363636363636364,,,,,,
24566,2021,1,3,7,0.3354333333333333,0.08333333333333333,0.6666666666666666,,,,,,
24567,2021,1,3,8,0.16611818181818183,0.2727272727272727,0.5454545454545454,,,,,,
24568,2021,1,3,9,0.1864666666666667,0.5,0.5,,,,,,
24569,2021,1,3,10,-0.2706,0.16666666666666666,-0.5,,,,,,
24570,2021,1,3,11,0.2753833333333333,0.16666666666666666,0.5,,,,,,
24571,2021,1,3,12,0.1568,0.0,0.2,,,,,,
24572,2021,1,3,13,0.10097142857142861,0.21428571428571427,0.2857142857142857,,,,,,
24573,2021,1,3,14,0.11961666666666666,0.16666666666666666,0.3333333333333333,,,,,,
24574,2021,1,3,15,0.17451111111111112,0.2222222222222222,0.3333333333333333,,,,,,
24575,2021,1,3,16,-0.148725,0.25,0.0,,,,,,
24576,2021,1,3,17,0.19601875000000002,0.125,0.5,,,,,,
24577,2021,1,3,18,-0.050316666666666655,0.16666666666666666,-0.16666666666666666,,,,,,
24578,2021,1,3,19,0.14834999999999998,0.3333333333333333,0.16666666666666666,,,,,,
24579,2021,1,3,20,-0.024381818181818175,0.13636363636363635,0.09090909090909091,,,,,,
24580,2021,1,3,21,0.0033461538461538407,0.15384615384615385,0.15384615384615385,,,,,,
24581,2021,1,3,22,0.1313375,0.125,0.375,,,,,,
24582,2021,1,3,23,0.007960869565217417,0.391304347826087,0.2608695652173913,,,,,,
24583,2021,1,4,0,0.2099888888888889,0.25925925925925924,0.42592592592592593,,,,,,
24584,2021,1,4,1,0.13723953488372093,0.23255813953488372,0.5116279069767442,,,,,,
24585,2021,1,4,2,0.036059523809523784,0.16666666666666666,0.23809523809523808,,,,,,
24586,2021,1,4,3,0.190835,0.1,0.55,,,,,,
24587,2021,1,4,4,0.07997200000000002,0.12,0.2,,,,,,
24588,2021,1,4,5,0.11952068965517243,0.034482758620689655,0.2413793103448276,19.1,19.4,19.1,19.4,1695.0,0.002583979328165231
24617,2021,1,4,6,0.2985642857142857,0.0,0.42857142857142855,,,,,,
24618,2021,1,4,7,0.09480666666666666,0.06666666666666667,0.26666666666666666,19.42,19.42,19.35,19.35,1109.0,0.01842105263157912
24633,2021,1,4,8,0.11439999999999999,0.5,0.5,19.25,19.25,19.0,19.0,6719.0,0.0021097046413500737
24649,2021,1,4,9,-0.12378,0.1,-0.1,19.07,19.15,18.9,18.96,16561.0,0.08777969018932885
24659,2021,1,4,10,0.0855375,0.125,0.25,18.97,19.1,17.35,17.43,1677931.0,-0.005136986301369828
24667,2021,1,4,11,-0.11737500000000001,0.3333333333333333,0.25,17.43,18.11,17.15,17.52,2675453.0,-0.00397953382603755
24678,2021,1,4,12,0.26453333333333334,0.16666666666666666,0.5833333333333334,17.54,17.72,17.26,17.59,1564781.0,-0.0045274476513866855
24689,2021,1,4,13,0.01092666666666667,0.3333333333333333,0.3333333333333333,17.59,17.82,17.44,17.67,798625.0,0.00569151963574277
24749,2021,1,4,14,-0.0489125,0.1875,0.0,17.67,17.69,17.48,17.57,607281.0,0.009190120620333088
24777,2021,1,4,15,0.10284285714285717,0.14285714285714285,0.3333333333333333,17.58,17.62,17.36,17.41,789633.0,0.009860788863109038
24887,2021,1,4,16,-0.058752380952380966,0.2857142857142857,0.19047619047619047,17.41,17.55,17.22,17.24,1658791.0,-0.007484168105929889
24995,2021,1,4,17,0.12315068493150688,0.1506849315068493,0.273972602739726,17.25,17.53,17.22,17.37,9062.0,-0.0017241379310343195
25751,2021,1,4,18,-0.029102439024390265,0.24390243902439024,0.1951219512195122,17.47,17.49,17.4,17.4,6193.0,-0.00400686891814539
26115,2021,1,4,19,0.14500735294117645,0.16176470588235295,0.4117647058823529,17.47,17.5,17.47,17.47,1303.0,0.005757052389176565
26313,2021,1,4,20,0.06696727272727272,0.16363636363636364,0.2545454545454545,17.5,17.51,17.37,17.37,1226.0,0.006956521739130528
26568,2021,1,4,21,-0.037984090909090905,0.06818181818181818,0.0,,,,,,
26569,2021,1,4,22,-0.009912121212121223,0.12121212121212122,0.15151515151515152,,,,,,
26570,2021,1,4,23,0.1303730769230769,0.2692307692307692,0.38461538461538464,,,,,,
26571,2021,1,5,0,-0.0928777777777778,0.13333333333333333,-0.022222222222222223,,,,,,
26572,2021,1,5,1,0.08172727272727275,0.1590909090909091,0.3181818181818182,,,,,,
26573,2021,1,5,2,0.026685714285714267,0.07142857142857142,0.0,,,,,,
26574,2021,1,5,3,0.05723404255319147,0.02127659574468085,0.10638297872340426,,,,,,
26575,2021,1,5,4,0.04166153846153846,0.038461538461538464,0.07692307692307693,,,,,,
26576,2021,1,5,5,-0.10598947368421052,0.05263157894736842,-0.05263157894736842,17.25,17.25,17.25,17.25,112.0,-0.014285714285714237
26594,2021,1,5,6,0.09508387096774192,0.25806451612903225,0.41935483870967744,,,,,,
26595,2021,1,5,7,0.054452941176470614,0.11764705882352941,0.11764705882352941,17.5,17.5,17.5,17.5,890.0,0.01156069364161838
26637,2021,1,5,8,0.11902727272727277,0.0,0.36363636363636365,17.7,17.7,17.29,17.3,2696.0,0.011695906432748426
26647,2021,1,5,9,-0.0903,0.0,-0.25,17.28,17.55,17.06,17.1,27577.0,-0.033898305084745665
26651,2021,1,5,10,0.4322,0.0,0.6666666666666666,17.11,18.08,17.08,17.7,1003508.0,0.008547008547008517
26654,2021,1,5,11,-0.022333333333333334,0.0,-0.3333333333333333,17.76,17.84,17.51,17.55,820042.0,-0.0005694760820044165
26656,2021,1,5,12,0.1147,0.0,0.25,17.56,17.7,17.45,17.56,440352.0,-0.0045351473922903285
26660,2021,1,5,13,0.2104529411764706,0.11764705882352941,0.23529411764705882,17.56,17.66,17.53,17.64,351796.0,0.00857632933104635
26705,2021,1,5,14,0.026480000000000004,0.2,0.2,17.66,17.66,17.39,17.49,665838.0,0.012738853503184709
26711,2021,1,5,15,0.21299615384615384,0.34615384615384615,0.5769230769230769,17.49,17.57,17.23,17.27,507852.0,-0.005184331797234987
26864,2021,1,5,16,0.09953800000000002,0.32,0.48,17.26,17.54,17.24,17.36,1019773.0,-0.0068649885583524925
27172,2021,1,5,17,0.0734666666666667,0.18333333333333332,0.26666666666666666,17.37,17.52,17.37,17.48,15907.0,-0.0005717552887363198
27457,2021,1,5,18,0.15842448979591847,0.20408163265306123,0.24489795918367346,17.48,17.49,17.37,17.49,19135.0,0.0
27677,2021,1,5,19,0.0589538461538462,0.1346153846153846,0.21153846153846154,17.4,17.5,17.4,17.49,4927.0,-0.005119453924914641
27959,2021,1,5,20,-0.03756833333333333,0.08333333333333333,0.0,17.53,17.7,17.53,17.58,5660.0,0.016184971098265773
28283,2021,1,5,21,0.04792432432432434,0.16216216216216217,0.13513513513513514,,,,,,
28284,2021,1,5,22,0.07875156250000007,0.28125,0.359375,,,,,,
28285,2021,1,5,23,0.08532212389380532,0.18584070796460178,0.336283185840708,,,,,,
28286,2021,1,6,0,0.08665316455696206,0.11392405063291139,0.25316455696202533,,,,,,
28287,2021,1,6,1,0.1307830188679245,0.03773584905660377,0.3018867924528302,,,,,,
28288,2021,1,6,2,0.03517285714285713,0.07142857142857142,0.07142857142857142,,,,,,
28289,2021,1,6,3,-0.06378444444444445,0.06666666666666667,-0.044444444444444446,,,,,,
28290,2021,1,6,4,0.1577307692307692,0.09615384615384616,0.3269230769230769,,,,,,
28291,2021,1,6,5,0.13474634146341463,0.12195121951219512,0.2926829268292683,17.51,17.51,17.3,17.3,250.0,0.0017371163867980766
28408,2021,1,6,6,-0.01903421052631579,0.15789473684210525,0.21052631578947367,17.27,17.27,17.27,17.27,277.0,-0.01707455890722831
28446,2021,1,6,7,0.09020270270270271,0.16216216216216217,0.35135135135135137,,,,,,
28447,2021,1,6,8,0.13980588235294114,0.11764705882352941,0.17647058823529413,17.48,17.57,17.48,17.57,1486.0,0.0011396011396012096
28463,2021,1,6,9,0.07648333333333339,0.0,-0.16666666666666666,17.41,17.65,17.4,17.55,12127.0,-0.0034071550255535548
28468,2021,1,6,10,0.17352142857142858,0.14285714285714285,0.42857142857142855,17.54,17.95,17.33,17.61,662645.0,-0.04293478260869565
28481,2021,1,6,11,-0.03366153846153846,0.15384615384615385,0.07692307692307693,17.61,18.48,17.54,18.4,1154779.0,-0.014989293361884481
28493,2021,1,6,12,0.1143933333333333,0.13333333333333333,0.2,18.4,18.73,18.3,18.68,896120.0,-0.005324813631522929
28508,2021,1,6,13,0.20734999999999998,0.14285714285714285,0.42857142857142855,18.68,18.98,18.52,18.78,627794.0,-0.0021253985122210444
28548,2021,1,6,14,0.2892125,0.125,0.625,18.78,18.88,18.72,18.82,403015.0,0.03236423477783878
28560,2021,1,6,15,0.04868947368421054,0.07894736842105263,0.15789473684210525,18.83,18.98,17.62,18.23,1136380.0,-0.008700380641653127
28730,2021,1,6,16,0.18815384615384625,0.02564102564102564,0.3076923076923077,18.22,18.43,18.08,18.39,940513.0,0.004918032786885185
28870,2021,1,6,17,0.016243137254901993,0.19607843137254902,0.37254901960784315,18.32,18.36,17.98,18.3,11172.0,-0.02659574468085102
29017,2021,1,6,18,0.07386874999999993,0.09375,0.25,18.3,18.8,18.29,18.8,15918.0,0.01566720691518086
29077,2021,1,6,19,0.006579999999999988,0.16,0.14,18.8,18.8,18.46,18.51,3513.0,-0.010160427807486494
29261,2021,1,6,20,0.15990833333333335,0.08333333333333333,0.5,18.47,18.72,18.46,18.7,8761.0,-0.01734104046242779
29288,2021,1,6,21,-0.012333333333333323,0.0,-0.09523809523809523,,,,,,
29289,2021,1,6,22,-0.08677333333333331,0.3333333333333333,0.2,,,,,,
29290,2021,1,6,23,0.11325500000000002,0.2,0.2,,,,,,
29291,2021,1,7,0,0.06775294117647059,0.4117647058823529,0.5294117647058824,,,,,,
29292,2021,1,7,1,-0.059199999999999996,0.6,0.6,,,,,,
29293,2021,1,7,2,-0.07465000000000001,0.25,0.0,,,,,,
29294,2021,1,7,3,0.16442142857142852,0.35714285714285715,0.5,,,,,,
29295,2021,1,7,4,-0.01074210526315789,0.21052631578947367,0.21052631578947367,,,,,,
29296,2021,1,7,5,0.09618181818181816,0.2727272727272727,0.36363636363636365,,,,,,
29297,2021,1,7,6,0.3069857142857143,0.21428571428571427,0.5714285714285714,18.98,19.03,18.98,19.03,527.0,0.0015789473684211242
29313,2021,1,7,7,0.08978,0.2,0.4,19.08,19.08,19.0,19.0,625.0,0.0
29318,2021,1,7,8,-0.048685714285714284,0.2857142857142857,0.14285714285714285,18.84,19.0,18.83,19.0,4500.0,0.0
29325,2021,1,7,9,0.17020000000000002,0.3333333333333333,0.6666666666666666,18.85,19.11,18.8,19.0,24706.0,-0.020618556701030855
29328,2021,1,7,10,-0.5104500000000001,0.5,0.0,18.98,19.45,18.45,19.4,992969.0,0.029177718832891
29330,2021,1,7,11,-0.06914000000000001,0.2,0.2,19.4,19.44,18.78,18.85,954349.0,0.015625000000000222
29335,2021,1,7,12,0.0,0.5,0.5,18.88,18.9,18.43,18.56,737188.0,-0.0010764262648008671
29336,2021,1,7,13,0.1998,0.3333333333333333,0.6666666666666666,18.57,18.82,18.55,18.58,562262.0,0.010331702011962872
29339,2021,1,7,14,-0.0006666666666666673,0.6666666666666666,0.6666666666666666,18.59,18.66,18.36,18.39,363160.0,0.006017505470459428
29341,2021,1,7,15,0.09861111111111112,0.3333333333333333,0.4444444444444444,18.37,18.47,18.15,18.28,894140.0,0.008830022075055233
29355,2021,1,7,16,0.12928064516129034,0.3870967741935484,0.6451612903225806,18.28,18.42,18.02,18.12,1465458.0,-0.007123287671232825
29386,2021,1,7,17,0.06107031249999999,0.296875,0.375,18.08,18.33,18.01,18.25,30084.0,0.0
29572,2021,1,7,18,0.11428888888888884,0.4,0.6,18.25,18.46,18.08,18.25,24157.0,-0.0005476451259585068
29616,2021,1,7,19,0.09259545454545455,0.5,0.6363636363636364,18.26,18.4,18.25,18.26,2847.0,-0.0076086956521737035
29656,2021,1,7,20,0.05052105263157894,0.3684210526315789,0.47368421052631576,18.38,18.43,18.34,18.4,3230.0,0.01713653952459926
29675,2021,1,7,21,0.0418375,0.21875,0.4375,,,,,,
29676,2021,1,7,22,0.05552999999999999,0.2,0.25,,,,,,
29677,2021,1,7,23,0.08605909090909089,0.2727272727272727,0.45454545454545453,,,,,,
29678,2021,1,8,0,-0.07237857142857143,0.21428571428571427,0.14285714285714285,,,,,,
29679,2021,1,8,1,0.24095833333333336,0.0,0.4166666666666667,,,,,,
29680,2021,1,8,2,0.014299999999999995,0.42857142857142855,0.2857142857142857,,,,,,
29681,2021,1,8,3,0.24224666666666664,0.13333333333333333,0.5333333333333333,,,,,,
29682,2021,1,8,4,-0.09542727272727274,0.2727272727272727,-0.18181818181818182,,,,,,
29683,2021,1,8,5,0.15136666666666668,0.3333333333333333,0.8333333333333334,,,,,,
29684,2021,1,8,6,-0.0951714285714286,0.14285714285714285,0.14285714285714285,18.09,18.09,18.09,18.09,160.0,-0.0136314067611778
29705,2021,1,8,7,0.08233749999999998,0.25,-0.125,,,,,,
29706,2021,1,8,8,0.3614428571428571,0.14285714285714285,0.5714285714285714,18.15,18.4,18.15,18.34,1228.0,0.0005455537370431252
29713,2021,1,8,9,-0.42419999999999997,0.0,-0.6666666666666666,18.1,18.4,18.1,18.33,13169.0,0.04147727272727253
29716,2021,1,8,10,0.25851999999999997,0.4,0.4,18.32,18.33,17.45,17.6,1053350.0,0.0017074558907228534
29721,2021,1,8,11,0.0,0.0,0.0,17.57,17.86,17.08,17.57,1597335.0,0.0011396011396012096
29722,2021,1,8,12,0.0,0.0,0.0,17.55,17.63,17.35,17.55,529699.0,-0.01845637583892612
29723,2021,1,8,13,0.13436,0.2,0.4,17.56,17.98,17.5,17.88,802769.0,0.015909090909090873
29727,2021,1,8,14,0.3529,0.125,0.75,17.87,17.88,17.44,17.6,654615.0,-0.015659955257270597
29734,2021,1,8,15,0.20404285714285716,0.42857142857142855,0.8571428571428571,17.62,17.93,17.62,17.88,435943.0,0.010740531373657271
29746,2021,1,8,16,0.12028249999999999,0.15,0.3,17.89,17.95,17.56,17.69,1079144.0,-0.0117318435754189
29926,2021,1,8,17,0.04118043478260871,0.13043478260869565,0.30434782608695654,17.69,17.9,17.69,17.9,22706.0,0.0
30131,2021,1,8,18,0.10461521739130436,0.2608695652173913,0.41304347826086957,17.9,17.9,17.8,17.9,4858.0,-0.003895381190873737
30377,2021,1,8,19,0.007283333333333342,0.19444444444444445,0.25,17.86,18.0,17.85,17.97,5267.0,0.015254237288135462
30537,2021,1,8,20,0.18250789473684215,0.10526315789473684,0.3157894736842105,17.85,17.97,17.7,17.7,12199.0,0.03327495621716281
30807,2021,1,8,21,0.1977451612903226,0.25806451612903225,0.5483870967741935,,,,,,
30808,2021,1,8,22,0.03371388888888887,0.08333333333333333,0.1111111111111111,,,,,,
30809,2021,1,8,23,0.06630769230769232,0.1282051282051282,0.358974358974359,,,,,,
30810,2021,1,9,0,0.08969411764705884,0.17647058823529413,0.35294117647058826,,,,,,
30811,2021,1,9,1,0.030499999999999992,0.13636363636363635,0.2727272727272727,,,,,,
30812,2021,1,9,2,0.14536666666666664,0.047619047619047616,0.2857142857142857,,,,,,
30813,2021,1,9,3,0.11082000000000004,0.08,0.32,,,,,,
30814,2021,1,9,4,0.19568999999999998,0.1,0.6,,,,,,
30815,2021,1,9,5,-0.05751666666666666,0.0,-0.16666666666666666,,,,,,
30816,2021,1,9,6,0.07025833333333334,0.0,0.08333333333333333,,,,,,
30817,2021,1,9,7,-0.04233333333333334,0.0,-0.3333333333333333,,,,,,
30818,2021,1,9,8,0.0,0.0,0.0,,,,,,
30819,2021,1,9,9,0.3239666666666667,0.0,0.6666666666666666,,,,,,
30820,2021,1,9,10,0.10251428571428574,0.0,0.14285714285714285,,,,,,
30821,2021,1,9,11,-0.04773000000000001,0.1,0.1,,,,,,
30822,2021,1,9,12,0.30605,0.0,0.25,,,,,,
30823,2021,1,9,13,-0.1266,0.0,-0.25,,,,,,
30824,2021,1,9,14,-0.0031666666666666696,0.0,0.16666666666666666,,,,,,
30825,2021,1,9,15,0.017877777777777788,0.2222222222222222,0.6666666666666666,,,,,,
30826,2021,1,9,16,0.08595714285714284,0.0,0.14285714285714285,,,,,,
30827,2021,1,9,17,0.031671428571428586,0.14285714285714285,0.5714285714285714,,,,,,
30828,2021,1,9,18,0.08231666666666666,0.0,0.16666666666666666,,,,,,
30829,2021,1,9,19,0.0,0.0,0.0,,,,,,
30830,2021,1,9,20,0.1289,0.0,0.42857142857142855,,,,,,
30831,2021,1,9,21,0.01182105263157895,0.42105263157894735,0.47368421052631576,,,,,,
30832,2021,1,9,22,0.25185833333333335,0.25,0.5833333333333334,,,,,,
30833,2021,1,9,23,-0.05012105263157894,0.3157894736842105,0.3684210526315789,,,,,,
30834,2021,1,10,0,0.3284357142857143,0.2857142857142857,0.6428571428571429,,,,,,
30835,2021,1,10,1,-0.024512500000000007,0.5,0.5,,,,,,
